Date,Content
2022-04-02 21:36:01+00:00,"b'PERVTUBERAN INDONESIA 03 15 21 03 2022\n\nsuka, tidak suka, komentar, bagikan, laporkan\n\npremier: 12.34 03 03 2022\n\nu\xe2\x80\xa6 https://t.co/AA1AwxFVhh'"
2022-04-02 21:23:13+00:00,b'Apacoba\nSelamat menjalankan ibadah puasa bagi yang menjalankan!\n\nKoneksi baru bener ish\n\n#sahur #ramadhan #vtuberid https://t.co/gxOVUVmNjz'
2022-04-02 21:02:39+00:00,b'Orenjii-kun \xf0\x9f\x8d\x8a \n#vtuber #VtuberID https://t.co/H1CJKT79Xl'
2022-04-02 20:33:03+00:00,b'Selamat pagi selamat berpuasa bagi yang menjalankannya. Sekarang COCO sedang main Genshin Impact. Semoga bisa menem\xe2\x80\xa6 https://t.co/m0Y7MFo8q4'
2022-04-02 20:00:01+00:00,"b'Asli bikin kaget ini..,\n.\nclip: https://t.co/heVGKvZAyk\n\n#Pawapulive\xe2\x80\x8b #ChloePawapua\xe2\x80\x8b #Vtuberindo\xe2\x80\x8b #VTuberID\xe2\x80\x8b #VTuber'"
2022-04-02 19:31:33+00:00,b'yuk sahur bareng Sweeties~!\n#SwiftyLive #VtuberID \n\nhttps://t.co/R4DrJxrSAC'
2022-04-02 18:30:59+00:00,b'sini lina temenin sahur~\n\nwaiting room: https://t.co/WW3EaT1oUg\n\n#Vtuber #VtuberID https://t.co/kL7aLELMqY'
2022-04-02 16:32:27+00:00,"b'Sahur #1 | Vtuber Indonesia https://t.co/iPwbwvVhxC lewat @YouTube \n02/04/2022, 02.00 WIB\n\n#reinandarea #Vtuber\xe2\x80\xa6 https://t.co/ZlfKgDPbqX'"
2022-04-02 16:24:15+00:00,"b'Nih oshi ku nemenin yang mau begadang nunggu sahur, kalian jangan lupa mampir ya\n\nhttps://t.co/ssuLGLucrx\xe2\x80\xa6 https://t.co/s8qdJAkkli'"
2022-04-02 16:21:31+00:00,b'Ramadhan mubarak dan selamat menjalankan ibadah puasa bagi teman-teman yang menjalankan.\n\nSemoga bulan Ramadhan kal\xe2\x80\xa6 https://t.co/fZw3Bs4Wpb'
2022-04-02 16:04:41+00:00,b'\xe3\x80\x90 KOUU-PI \xe3\x80\x91CURHATAN MALAM MINGGU\xe3\x80\x90 VTuber Indonesia \xe3\x80\x91\n\n\xe3\x80\x90 General \xe3\x80\x91\n#nagatakouuta\n\xe3\x80\x90 Fanart \xe3\x80\x91\n#kouutarts\n\xe3\x80\x90 Streams \xe3\x80\x91\xe2\x80\xa6 https://t.co/i0m9PFEM25'
2022-04-02 15:49:33+00:00,b'biar semangat dikit puasanya ges yak\ngw bakal nemenin sahur kalian di SahuRyo! Saur bareng Ryo (h nya mana wkwkwk)\xe2\x80\xa6 https://t.co/1t9bYH6HRL'
2022-04-02 15:08:19+00:00,b'Halo Rasuma disini...\nNyari Horror - Horror yok temenin kita...Di kelilingi para Zomaie\xf0\x9f\x97\xbf\n\nWith :\n\xf0\x9f\x8e\xae @ZakkuuKaZZ\n\xf0\x9f\x8e\xae\xe2\x80\xa6 https://t.co/vPL8tWRw9L'
2022-04-02 14:55:55+00:00,b'\xf0\x9f\x94\xb4Night Zeal Ch is Now Live!!\n[ RANDOM ] GABUT + BELAJAR BUAT OVERLAY | CANVA https://t.co/wq5BumIUZy lewat @YouTube\xe2\x80\xa6 https://t.co/Mn3xpwlhJn'
2022-04-02 14:37:25+00:00,b'\xf0\x9f\x94\x8dAnnouncement\n\nAkh...akhirnya aku nii...nikaahhhh \xf0\x9f\xa4\xa3\n\n\xf0\x9f\x8e\xaeDragon Nest Revolution\n\xf0\x9f\x93\xbahttps://t.co/7bbajtbAnm\n\n#VTuberID\xe2\x80\xa6 https://t.co/N6ocESBtUm'
2022-04-02 14:29:56+00:00,b'Selamat malam selamat beristirahat. Sekarang COCO sedang main The Outer Worlds. Semoga bisa menemani waktu tidur ka\xe2\x80\xa6 https://t.co/FK319uVPQg'
2022-04-02 14:10:51+00:00,b'Review Meme Dari Paman - Paman Ya Gaes\n\n\xe2\x8f\xb0 05.00 am wib\n\xf0\x9f\x97\x93 03 April 2022\n\n#VtuberID #Vtuber #VTuberUprising #pngtuber\xe2\x80\xa6 https://t.co/wREMAHSKYY'
2022-04-02 13:34:51+00:00,"b'Hey Dhampriends! \xf0\x9f\x92\xae\xf0\x9f\x8c\xb8\n\nMumpung ini sebelum puasa, Dhampire mau upload konten cover mengsedih nih, hayuuk mampiirr, mu\xe2\x80\xa6 https://t.co/mBvoRP2o7E'"
2022-04-02 13:27:02+00:00,"b'Hello, Travelers~\n\nMalam ini Haruna akan mencoba mie rasa baru dan juga potato chip rasa ghost pepper di stream\xe2\x80\xa6 https://t.co/s7gvLkwzXD'"
2022-04-02 12:55:34+00:00,b'Kisah Naga Hijau (Indonesia Version)\nExtra Chapter 2 Melihat foto Go\xe3\x83\xad (Aldia)\nAkan Rilis di Mangatoon \nRilis pada t\xe2\x80\xa6 https://t.co/Vc1DIgwQ4E'
2022-04-02 12:47:13+00:00,b'Tak terasa besok sudah puasa ..\nMARI BEGADANG AMPEK SAHUR !!!\n\nMulai jam 21.00 Malam Ini \nWR :\xe2\x80\xa6 https://t.co/VsZpMP5aVs'
2022-04-02 12:29:33+00:00,"b""Selamat malam, baru kelar nguli jadi baru bisa streaming. sorry tidak mengikuti sesuai jadwal :( I hope i'll see yo\xe2\x80\xa6 https://t.co/fWl5Kud8VZ"""
2022-04-02 12:06:40+00:00,b'ELENCASSO LIVE NOW!! \n\xe2\x95\xae(\xef\xb8\xb6\xe2\x96\xbd\xef\xb8\xb6)\xe2\x95\xad \n\nMalam ini Elen mau bercerita sambil menggambar!! \n\nSini merapat~ Elen bacain kamu b\xe2\x80\xa6 https://t.co/FhkOcqTX0H'
2022-04-02 11:45:07+00:00,b'Konmaikaaaa! Jangan lupa dateng ke premiere cover identity Maika 30 menit lagi ya \xe2\x9d\xa4 See you there Maikawan! #Vtuber\xe2\x80\xa6 https://t.co/GT6Z6QyaOJ'
2022-04-02 11:21:38+00:00,b'Keiko juga ada disini yaaa!!! Jangan ketinggalan premiere jam 18.30 &gt;&lt;\n\n#KeitaKeiko #\xe6\xad\x8c\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xbf\xe3\x81\x9f  #\xe6\xad\x8c\xe3\x81\x84\xe6\x89\x8b #coversing\xe2\x80\xa6 https://t.co/Pp64kWFS6q'
2022-04-02 11:17:08+00:00,b'Jadwal livestream malam ini \n@arunika_hkr \n \nhttps://t.co/Tpb9jQaIdd\n20.45 (GMT +7)\n#ApexLegends #aruraibu\xe2\x80\xa6 https://t.co/QTl57hZesQ'
2022-04-02 10:58:26+00:00,b'Wah dapet fanart pertama kaliii eii thx ya @WibuAja  thx banget yaa Ara Ara asikk pertama kali..\n\n#quArt #qudisan\xe2\x80\xa6 https://t.co/tUWXXUb5Qv'
2022-04-02 10:55:50+00:00,b'Bang kok kamu anime?\n\n#Vtuber #VtuberID #IDVtuber #DJVtuber #Funkot #Dugem #Online https://t.co/VQBJlECv6t'
2022-04-02 10:42:44+00:00,b'Ayo guys ramein nanti Miyu ada di sini yaaa www pertamakali ni ajak Collab!!!\nhttps://t.co/UWiWNGX4ro jangan lupa datang~~\n#VtuberID'
2022-04-02 10:38:45+00:00,b'Selamat sore gimana kabarnya. Sekarang COCO sedang main Free FIre. Semoga bisa menemani sore hari mu\xf0\x9f\x90\xb1\xe2\x80\xa6 https://t.co/p1kV8Om2eS'
2022-04-02 10:12:55+00:00,b'\xe3\x80\x90ApriLIVE\xe3\x80\x91FREETALK #1 - Ngobrol Senja \xe3\x80\x90Latte-ID\xe3\x80\x91 https://t.co/BVNtdJpIFC lewat @YouTube \n\n#ApriLIVE #VtuberID #VTuberUprising'
2022-04-02 10:12:31+00:00,b'New clip!\nKali ini @shafira_juliana membuat @ClipperIndones1 menderita.\n#Vtuber #VtuberID #VtuberClip\nhttps://t.co/6m5Npq7dUn'
2022-04-02 09:48:19+00:00,b'ELENCASSO is back!!\n \xe2\x95\xae(\xef\xb8\xb6\xe2\x96\xbd\xef\xb8\xb6)\xe2\x95\xad\n\nMalam ini Elen mau bercerita sambil menggambar!!\nSini merapat~ Elen bacain kamu buku\xe2\x80\xa6 https://t.co/F0GHdEuZSk'
2022-04-02 09:30:00+00:00,"b'Zizan akan menemani hari pertama sahur dengan nonton bareng. Ga perlu discord, langsung buka twitch Zizan aja !\n\n\xf0\x9f\x93\x85M\xe2\x80\xa6 https://t.co/dvRmxMsi9B'"
2022-04-02 09:30:00+00:00,"b'Berita Buruk..,\n.\nclip: https://t.co/8Nrwa2xxC6\n\n#GitaMelodia #SIMPhony #GitaOnAir #AOI_ID\xe2\x80\x8b #Vtuberindo\xe2\x80\x8b\xe2\x80\xa6 https://t.co/uknfKbEXhW'"
2022-04-02 09:16:23+00:00,b'Hari ini Rhea bakal ada Princess Training dulu sebelum stream! Jadi kemungkinan streamnya agak terlambat ya!!\n\nGENS\xe2\x80\xa6 https://t.co/EuTgOkzVH3'
2022-04-02 09:14:54+00:00,b'Today Stream\n\n\xe3\x80\x90KODE KERAS COWOK\xe3\x80\x91Malming Tapi Sama Lala. AH KECAL\n\n20:00 WIB / UTC+7\nWaiting Room :\xe2\x80\xa6 https://t.co/POmMxNBilM'
2022-04-02 08:42:58+00:00,b'Hmmm Malming sebelum puasa kok kayaknya asik ya collab among us\xf0\x9f\x91\x80\n\nBiar adu domba dan saling menuduh sebelum dosa ka\xe2\x80\xa6 https://t.co/02Qc3C34bE'
2022-04-02 08:37:23+00:00,"b""[#VIRTUALIQO - CHAPTER 2 : RUKUN ISLAM]\nInsya'Allah pada sore hari Sabtu ini (02.04), kita akan mendalami ke materi\xe2\x80\xa6 https://t.co/MaitoWmLTg"""
2022-04-02 08:34:32+00:00,"b'Clip Gameplay CODM, btw Selamat Beribadah Puasa bagi yang Muslim dan ada kabar juga bahwa, setelah saya hiatus bebe\xe2\x80\xa6 https://t.co/xukXhLHs6U'"
2022-04-02 08:27:26+00:00,"b'Stream - Streamnya Ququu, Dibuatnya Mendadak ;)\nQuquu hari ini main Identity V - Yolo~\n\nTanggal : 2 April 2022 Jam\xe2\x80\xa6 https://t.co/dnWZbevITZ'"
2022-04-02 07:38:28+00:00,b'halooo minna lina udah baikan nih dan mau ganti morning stream jadi genshin impact~ temenin lina farming yuk\n\nwaiti\xe2\x80\xa6 https://t.co/Zqdl2s28ua'
2022-04-02 06:30:00+00:00,"b'Nolep, tapi Kawaii...!!\n.\nclip: https://t.co/VuI8UGSAlZ\n\n#YooPoopie #PoopieLive #Vtuberindo\xe2\x80\x8b #virtualyoutuber\xe2\x80\x8b #VTuberID\xe2\x80\x8b #VTuber'"
2022-04-02 06:26:51+00:00,"b'MUCK, MARI KITA MENCARI CARA KELUAR DARI PULAU!\xe3\x80\x90 VTuber Indonesia \xe3\x80\x91\n\n\xe3\x80\x90 General \xe3\x80\x91\n#nagatakouuta\n\xe3\x80\x90 Fanart \xe3\x80\x91\xe2\x80\xa6 https://t.co/kkNVnSE0Jv'"
2022-04-02 06:24:53+00:00,"b'video baru udah tayang, jangan lupa mampir ya\xf0\x9f\x99\x87\xf0\x9f\x8f\xbb\nlink: \nMari Kabur Dari Rumah Nenek - Granny House Online - Vtuber I\xe2\x80\xa6 https://t.co/HbQroW9QYf'"
2022-04-02 06:17:13+00:00,"b""So, MioN's first cover song is this!\nGimana nih keliatannya??\xf0\x9f\x91\x80\n\nFor now, enjoy shor teasernya dulu ya\nBakal aku sha\xe2\x80\xa6 https://t.co/MV6rJMcIJD"""
2022-04-02 06:07:10+00:00,b'Nyoba gambar di medibang pake mouse wwwwwww agak susahh QwQ\n\n#LutiEfiggy #Art #NomnomLutie #DangoLutie #Vtuber\xe2\x80\xa6 https://t.co/iFrqk4lDPg'
2022-04-02 06:03:49+00:00,b'Today stream is CRAB GAME with @heraolufemi \nJadwal berubah menjadi jam:\njam 16:00 WIB/04:00 PM GMT+7\n\nApakah kami\xe2\x80\xa6 https://t.co/9ZQ6cpK8oI'
2022-04-02 05:53:07+00:00,b'Live dadakan bersama cibaduyut team @YonaMeng @PakGuruZen @Axtonnie @GigarumonCh \nGMT+7 13.00 \nWaiting room\xe2\x80\xa6 https://t.co/AVsYeIN24E'
2022-04-02 05:49:39+00:00,b'Selamat siang gimana kabarnya. Sekarang COCO sedang main Left 4 Dead 2 Bareng @Geofani76641560 . Semoga bisa menema\xe2\x80\xa6 https://t.co/wuPHgPgaNN'
2022-04-02 04:26:58+00:00,b'https://t.co/7agEm0IxRE\nSet remindernya ya\n\nKita juga bakal sekalian nge-review channel Vtuber yang kamu rekomendas\xe2\x80\xa6 https://t.co/6wo7KtYfaQ'
2022-04-02 04:10:04+00:00,b'Daily Ramadhan Vtuber Apreciation\n\nHai gaes! Selama saat sahur bulan ramadhan ini aku mau keliling mencari vtuber y\xe2\x80\xa6 https://t.co/mexL0ApF5y'
2022-04-02 03:30:00+00:00,"b'Chloe berasal dari ""Upil""..!?\n.\nclip: https://t.co/l5mubm1HBc\n\n#Pawapulive\xe2\x80\x8b #ChloePawapua\xe2\x80\x8b #Vtuberindo\xe2\x80\x8b #VTuberID\xe2\x80\x8b #VTuber'"
2022-04-02 03:23:15+00:00,b'Cari anggota baru lagi...\n\nhttps://t.co/6ErE5ne1hj\n\n#PixArk #RasumaID #VtuberID https://t.co/ZnhS6YSAq0'
2022-04-02 02:46:28+00:00,b'Aku gugup  \xf0\x9f\x98\xb3\xf0\x9f\x91\x89\xf0\x9f\x91\x88\xf0\x9f\x92\x95\n\n\xe3\x80\x90 FreeTalk \xe3\x80\x91Call With Dugongers ??\n\xf0\x9f\x93\x86 2 April 2022 \n\xf0\x9f\x91\x80 17:00 WIB / GMT +7\n\xe2\x9a\xb0 https://t.co/Z20I9ZVseV\xe2\x80\xa6 https://t.co/PpZw0QKkgR'
2022-04-02 01:57:12+00:00,b'Pagi para pelanggan ~\nPagi - bagi berburu keluarganya\n@aikaragisa  yuk di dautless\n#raizubartender #Vtuber\xe2\x80\xa6 https://t.co/AHIS5NwvYr'
2022-04-02 01:34:46+00:00,b'Selamat pagi apa kabarnya. Sekarang COCO sedang main Call of Duty Mobile. Semoga bisa menemani pagi hari mu\xe2\x80\xa6 https://t.co/ckd4mDEt84'
2022-04-01 22:33:15+00:00,"b'Bangun pagi, buka HP, liat joa, nge simp lagi\n\nhttps://t.co/33jocRLf2p\n\n#JoanaMaoh #VTuberUprising #VtuberID\xe2\x80\xa6 https://t.co/HywtYD18zE'"
2022-04-01 17:20:25+00:00,"b'Maaf ya buat konten hari ini cuman singkat bgt, soalnnya masalah jaringan \xe0\xb2\xa5_\xe0\xb2\xa5\n.\nThank you yang udh sempat dtg \xf0\x9f\x92\x95\n.\xe2\x80\xa6 https://t.co/r4eBY0zXa2'"
2022-04-01 15:40:15+00:00,b'Bismillahirrahmanirrahim\nJadi tanggal debut insyallah tetap hari Ahad  tanggal 1 Ramadhan 1443H \xf0\x9f\x98\x84\xf0\x9f\x98\x81\n#Vtuberindo\xe2\x80\x8b\xe2\x80\xa6 https://t.co/MpSqQuWtMb'
2022-04-01 15:39:35+00:00,b'Selamat malam selamat beristirahat. Sekarang COCO sedang main Genshin Impact. Semoga bisa menemani waktu tidur kamu\xe2\x80\xa6 https://t.co/IFunVMoAXY'
2022-04-01 15:33:37+00:00,"b'Valo lagi nih gasin gais, mampir jangan lupa di follow \xe2\x9c\xa8\n\nhttps://t.co/ssuLGLLNQ7\n\n#RyoukoChikage #VTuberUprising\xe2\x80\xa6 https://t.co/8LioYWy3T4'"
2022-04-01 14:53:32+00:00,b'APEX - Ngapex Bareng Leyhad &amp; Sato\xe3\x80\x90 Ardha \xe3\x80\x91\nhttps://t.co/QD0xJFHH1P\n#vtuber #vtuberid #vtuberindonesia'
2022-04-01 13:09:52+00:00,b'Ikuzoo kita main sambil ngobrol ayang-ayang sama @ariagalaksia uwu\n\nhttps://t.co/ceVlAxyQM9\n\n#VTuber #VtuberID\xe2\x80\xa6 https://t.co/JMgtRCIZms'
2022-04-01 13:08:45+00:00,"b'\xe3\x80\x90Costume Reveal\xe3\x80\x91Kostum Baru!! Re Debut???  \xe3\x80\x90Vtuber Indonesia\xe3\x80\x91 https://t.co/c1e5cNBk7D lewat @YouTube  KEMON NONTON GUYS, #VTUBERID #VTUBER'"
2022-04-01 13:02:42+00:00,b'Selamat malam selamat beristirahat. Sekarang COCO sedang main Gratic Phone bersama teman teman vtuber. Semoga bisa\xe2\x80\xa6 https://t.co/BZg1WpZuQ4'
2022-04-01 12:59:46+00:00,b'https://t.co/KB48ysHucI\ntemenin yuk \n#VtuberID #Vtuber #Vtubers'
2022-04-01 12:36:51+00:00,b'First Time Live - Raft with @CrowleyRenaldy \nHari Aprilmop maen Survival?? ;)\n\nTanggal : Jumat 1 April 2022 jam 20:\xe2\x80\xa6 https://t.co/mPD7vrzk1l'
2022-04-01 12:33:25+00:00,"b'Hallo! Selamat Malam Semuanya \xf0\x9f\x98\x84\nMalam ini, seperti biasa Arata mengadakan Live Stream berupa konten FreeTalk bersam\xe2\x80\xa6 https://t.co/wKpPQroWGQ'"
2022-04-01 12:19:13+00:00,"b'Angjay elden ring zero det, no hoaks, mampir aja kalo nggak percaya, gw sih nggak percaya\n\nhttps://t.co/ZutH9trhUH\xe2\x80\xa6 https://t.co/r6mgK1qBmh'"
2022-04-01 12:02:37+00:00,b'Today @SnowdropLiveID stream!\n\n20:15 - @NinomiyaShoVT (Kitsune Talk)\nhttps://t.co/yApQyXjIm3\n21:15 - @AldenRyou (Hu\xe2\x80\xa6 https://t.co/6uhe5vRge4'
2022-04-01 10:54:30+00:00,b'Kobo yang sangat SEREM!!\nJangan lupa mampir ke channel Shinichi ID ya\xe2\x9c\xa8\nLink clip:https://t.co/CZyAq6ZkEH\xe2\x80\xa6 https://t.co/nl3T0zDCU4'
2022-04-01 10:52:55+00:00,b'Kata kata Zeta yang sangat AMBIGU!\nJangan lupa mampir ke channel Shinichi ID ya\xe2\x9c\xa8\nLink clip:https://t.co/qew7fS2rOd\xe2\x80\xa6 https://t.co/yHnBAGtkXb'
2022-04-01 10:45:52+00:00,"b'Alhamdulillah, Jazakumullah khoir, teman-teman yang sudah hadir! Mohon maaf ya atas ketidaknyamanan akibat delay da\xe2\x80\xa6 https://t.co/JgdT925zjL'"
2022-04-01 10:25:35+00:00,b'Otsunuhun semuanya. Hari ini tante GIRANG sekali dengan reaksi kaget kalian. Gimana? Baru pertama kali kalian ketem\xe2\x80\xa6 https://t.co/84KF4eU4uK'
2022-04-01 09:51:45+00:00,b'Ketika zombie lawan tanaman..!!\n\nhttps://t.co/TizzvnKMNe\n\n#plwntsvszombies #vtuberID #RasumaID https://t.co/zmrAMFwcRi'
2022-04-01 09:51:28+00:00,b'\xf0\x9f\x9a\xa8Streaming Dadakan !!\nga jadi karaoke nya dikatain muluuu !!! malessss\n\n\xf0\x9f\x93\x86 1 April 2022 \n\xf0\x9f\x91\x80 17:00 WIB / GMT +7\n\xe2\x9a\xb0\xe2\x80\xa6 https://t.co/O5bYqaf3GL'
2022-04-01 09:30:00+00:00,"b'YABE sekali lagunya..,\n.\nclip: https://t.co/P3NiNIpi77\n\n#LilyLive\xe2\x80\x8b #LilyIfeta #Vtuberindo\xe2\x80\x8b #virtualyoutuber\xe2\x80\x8b\xe2\x80\xa6 https://t.co/wPUQJS0Sd9'"
2022-04-01 09:29:08+00:00,b'Selamat siang selamat beraktifitas. Sekarang COCO sedang main Point Blank. Semoga bisa menemani kegiatan mu di sian\xe2\x80\xa6 https://t.co/si1lO09xUs'
2022-04-01 09:19:16+00:00,"b'APRIL MOP GESS!! AYOOO MIRA MAU NGAPAIN~\n\n\xf0\x9f\x93\x85 Jumat , 1 April 2022 20:30 WIB (GMT +7)\nWaiting Room:\xe2\x80\xa6 https://t.co/Xws7JUp0BN'"
2022-04-01 08:58:35+00:00,b'Yahoo yahoo~~\nRevenge debut stream!! LETS GOO GUYS UwU\n\nTanggal : 2 April 2020\nJam : 20.00 WIB\nLink :\xe2\x80\xa6 https://t.co/UPKzRJljHR'
2022-04-01 08:29:29+00:00,"b'Random Stream valo ueue\n\n\xe3\x80\x90VALORANT\xe3\x80\x91 Valo?? LESGO\xe3\x80\x90VTuber Indonesia\xe3\x80\x91\n\xf0\x9f\x93\x85 Jumat, 1 April 2022 19.00 (GMT+7)\n\nJangan Lupa\xe2\x80\xa6 https://t.co/1bfZGypT2M'"
2022-04-01 08:07:53+00:00,b'ud lama ga gambar dan umbreon nya jadi aneh hahaha\n\nkalau soal pokemon pada suka pokemon apa?\n\n#Vtuber #VtuberID\xe2\x80\xa6 https://t.co/5bGev3oYUq'
2022-04-01 07:33:59+00:00,b'Selamat siang Guysssss!!!!;\nSelamat datang di bulan aprillll\n\nMalam ini yuk ngobrol bareng Selena sekalian nanti ma\xe2\x80\xa6 https://t.co/dVQk71nAit'
2022-04-01 07:21:00+00:00,b'Selamat siang selamat beraktifitas. Sekarang COCO sedang main Star Wars Jedi Fallen Order. Semoga bisa menemani keg\xe2\x80\xa6 https://t.co/DdAdXTNO8H'
2022-04-01 07:03:49+00:00,b'Terima kasih Jamur Orennya selama bulan Maret kemarin guys \xf0\x9f\x98\x8e #vtuberid #VTuberUprising #vtuberIndonesia\xe2\x80\xa6 https://t.co/ShShnYcLRX'
2022-04-01 06:57:20+00:00,b'Termiakasih kepada para pelanggan yang sudah memberikan support selama ini agar raizu dapat lebih berkarya lagi \xf0\x9f\x98\x81\xf0\x9f\x98\x81.\xe2\x80\xa6 https://t.co/dYPvE1hLz9'
2022-04-01 06:56:43+00:00,"b'MOBILE LEGENDS, AYO KITA BERMAIN BERSAMA!\xe3\x80\x90 VTuber Indonesia \xe3\x80\x91\n\n\xe3\x80\x90 General \xe3\x80\x91\n#nagatakouuta\n\xe3\x80\x90 Fanart \xe3\x80\x91\n#kouutarts\n\xe3\x80\x90 St\xe2\x80\xa6 https://t.co/Drnk4tdwDF'"
2022-04-01 06:02:54+00:00,"b'Tenang bukan April Fools atau April Mop kok yak\nmalah special content update model L2D BARU MEN!\n\nJumat, 01 April 2\xe2\x80\xa6 https://t.co/9XpAHOR5Dc'"
2022-04-01 06:00:01+00:00,"b'Halo sayang. Gak kerasa ya dah 1 April. nanti aku mau kasih tau sesuatu di stream. Jadi, jangan lupa dateng ya~\n\n\xe2\x8c\x9aT\xe2\x80\xa6 https://t.co/vtN15yTa82'"
2022-04-01 04:03:26+00:00,"b'link affiliasi menguntungkan, jgn sampe ga di scan\n#mekarbersamamu #vtuberid #vtuberen #vtuberrising https://t.co/2ho4GITOw5'"
2022-04-01 04:00:14+00:00,"b'https://t.co/BH0VphcKA9\n\n#FandubRizal\n\nNumpang share Fandub kawan kawan,Ditonton ya hari minggu nanti\xe2\x80\xa6 https://t.co/cAqWtehN89'"
2022-04-01 03:38:40+00:00,"b'bukan april fools tapi emang mo masak2 gais ntar siang, dateng ya wkwkwkkwk\xf0\x9f\x98\xad\xf0\x9f\xa4\x9f\n\nlive on https://t.co/thugpPKjMj\xe2\x80\xa6 https://t.co/xUvyANHsYK'"
2022-04-01 03:30:00+00:00,"b'Cari waifu lagi..,\n.\nclip: https://t.co/YTnlRfOJuY\n\n#Pawapulive\xe2\x80\x8b #ChloePawapua\xe2\x80\x8b #Vtuberindo\xe2\x80\x8b #VTuberID\xe2\x80\x8b #VTuber'"
2022-04-01 03:20:10+00:00,b'Selamat pagi bagaimana keadaan mu? Sekarang COCO sedang main Valorant sama Kurosai. Semoga bisa menemani kegiatan m\xe2\x80\xa6 https://t.co/3EWa7W7xv4'
2022-04-01 03:11:11+00:00,b'Pagi semuannya ! \n.\n.\n.\n#vtuber #vtuberindo #VtuberID #vtuberindie https://t.co/5smWmRyh4W'
2022-04-01 03:05:01+00:00,"b'karena udah nyentuh 100 subs sebelum debut, here you go.\n\nvoice reveal by yours truly\xe2\x9c\xa8\n#vtuber #vtuberid\xe2\x80\xa6 https://t.co/RPX57XOMcr'"
2022-04-01 02:28:25+00:00,"b'Tidak ada teori gapake celana adik adik, sekarang teori merem is rill!!\xe2\x9c\xa8\xf0\x9f\x98\x86\nLink Clip: https://t.co/r0DoYgtx13\xe2\x80\xa6 https://t.co/FVdbUIV50A'"
2022-04-01 02:15:40+00:00,b'Good Morning \xf0\x9f\xa5\xb1 jangan lupa liat senpai ku stream Genshin yaa! \n\n#Vtuber #Vtubers #VtuberID https://t.co/ohZ3fCol6n'
2022-04-01 01:44:18+00:00,b'mulai sekarang~ \nhttps://t.co/VvgSs06GaR \n\n#reinandarea #Vtuber #VtuberID https://t.co/g3k71NtcZw'
2022-04-01 01:30:39+00:00,b'Yang ini bukan April Fools!\nNanti malam MioN bakal main Unravel Two sama ayang @ariagalaksia yang wangy-wangy ! \xf0\x9f\x98\xb3\nJ\xe2\x80\xa6 https://t.co/ATGz96tBGE'
2022-04-01 01:30:21+00:00,"b'Tanggal 1 April ini akankah banyak terjadi fenomena ""Gradu-baiting""?\n\n#VtuberID https://t.co/xIUPa8PCqU'"
2022-04-01 01:29:45+00:00,b'Selamat pagi bagaimana kabarnya? Sekarang COCO sedang main Fallout 76. Semoga bisa menemani kegiatan mu di pagi ini\xe2\x80\xa6 https://t.co/8ksJctoLyq'
2022-03-31 23:33:59+00:00,b'\xf0\x9f\x9a\xa8Streaming Dadakan !!\nkapan lagi kyura nyanyiii .... \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\n\xe3\x80\x90 Karaoke \xe3\x80\x91karaoke streaming ... tapi....\n\n\xf0\x9f\x93\x86 1 April 2022\xe2\x80\xa6 https://t.co/p6nRDj3MNL'
2022-03-31 18:46:32+00:00,b'Kapan kelar ini artwork \n#ibisPaintX\n#WIP\n#VtuberID https://t.co/p1JkzXPnA3'
2022-03-31 17:48:15+00:00,"b'Tolong di tuntun ya, karena saya sangat2 orang baru yg masuk ke dunia ini \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb #VtuberID #CalonVtuber #vtuber'"
2022-03-31 16:02:36+00:00,"b'Hallo Semuanya,,Jadi Di Video kali ini Rika Bakal main Game Request Dari kalian Yaitu Game Specimen Zero \nSelamat m\xe2\x80\xa6 https://t.co/ttNRD1042f'"
2022-03-31 15:34:16+00:00,b'Yahho Minnaaaa!! Sesuai Jadwal Kuma April ini. KUMA BAKAL BALIK LIVESTREAM LAGI BESOK MWHEHE. Ini Come Back Stream\xe2\x80\xa6 https://t.co/B7Wfem7wEf'
2022-03-31 15:24:16+00:00,"b'Dapet ide dari cliper - cliper di YT\nmakanya gua juga pengen buat, dah gitu aja\xf0\x9f\x98\x8c\n.\n.\nBang, Ijin angflod yak bang \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xe2\x80\xa6 https://t.co/DAW2EKd7Bi'"
2022-03-31 15:22:22+00:00,"b'helloo~ aku kali ini ikut cover lagu original song dari kak Mythia Batford! di tonton yaa, semoga kalian suka\xf0\x9f\x92\x9c\xe2\x80\xa6 https://t.co/v7t3GOrAGw'"
2022-03-31 15:17:28+00:00,b'Selamat malam selamat beristirahat. Sekarang COCO sedang main Genshin Impact. Semoga bisa menemani waktu tidur kamu\xe2\x80\xa6 https://t.co/2oP8WhBULr'
2022-03-31 14:26:36+00:00,b'clip stream apex tadi\n\nkebonk dong sama smoke Bangalore langsung KO wkwkkw\n\n#AtsumichiHaruna #AtsuHarunaCLIP\xe2\x80\xa6 https://t.co/BYbYxpsUAC'
